variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
"p[9,34]",0.00475804871062175,0.0021331049999999997,0.007550477933393416,0.0024953566469999994,7.200260500000001e-5,0.019256694999999973,1.0251529342196322,1305.3964032613528,1199.743354343416
"p[10,34]",0.0036048684260665,0.001406355,0.006890994458285786,0.0016848651876,4.1050835e-5,0.015063769999999999,1.0364134146641901,1597.7718111127583,1274.0656047430875
"p[11,34]",0,0,0,0,0,0,NA,NA,NA
"p[12,34]",0,0,0,0,0,0,NA,NA,NA
"p[13,34]",0,0,0,0,0,0,NA,NA,NA
"p[14,34]",0.0112047793537675,0.00673891,0.013901926549231418,0.006553714691999999,4.7783785e-4,0.036864389999999976,1.02864211952381,1130.7446142421493,2251.9877479059815
"p[15,34]",0.00938731969344525,0.00686908,0.011594989031077295,0.006490622648999999,3.7617045000000004e-4,0.02995161999999999,1.0425267735698427,662.7197382651381,2267.3562207532686
"p[16,34]",0.005022144471393,0.0029482550000000003,0.007518234768759605,0.0035368586841000005,7.216618e-5,0.018844754999999994,1.0185878468026028,232.87901112788273,1666.5638453790439
"p[17,34]",0.005476932367781,0.00318704,0.00866206264819625,0.0035622541394999996,8.080816500000001e-5,0.02083254,1.0358896960450341,345.86854242132483,1531.0650762868925
"p[18,34]",0,0,0,0,0,0,NA,NA,NA
"p[19,34]",0,0,0,0,0,0,NA,NA,NA
"p[20,34]",0,0,0,0,0,0,NA,NA,NA
"p[21,34]",0.0118851774128825,0.00706402,0.013867446401713907,0.007895045150999999,4.952039000000001e-4,0.03595873499999999,1.0181726538577378,267.03108545745687,2059.8968623908163
"p[22,34]",0.01165824349252,0.008145014999999999,0.013786167694238113,0.008804827814999997,4.305320500000001e-4,0.03715168499999998,1.0378826593968844,84.76414362254724,1599.7211011040272
"p[23,34]",0.0050275449527595,0.002811815,0.007750516838844649,0.0034793975559000005,6.1252085e-5,0.018592399999999978,1.031040424513821,110.91795864625938,1636.0235417613605
"p[24,34]",0.004518894503224,0.00211798,0.008058435531550043,0.0026724435801,4.9470750000000004e-5,0.016694595,1.029809584839401,261.6873065759807,1884.156011206425
"p[25,34]",0,0,0,0,0,0,NA,NA,NA
"p[26,34]",0,0,0,0,0,0,NA,NA,NA
"p[27,34]",0,0,0,0,0,0,NA,NA,NA
"p[28,34]",0.00930931651446,0.004971695,0.01207149810500056,0.005771635779,3.095392000000001e-4,0.029819524999999986,1.024171587678497,164.24462724945704,1871.8222785732123
"p[29,34]",0.0098191227612965,0.00644213,0.012949920582304476,0.007206755513999999,3.0332065e-4,0.03188064499999995,1.0362762067021225,91.70234414333152,1341.9979423166722
"p[30,34]",0.00469874579608675,0.002520505,0.00779367901639167,0.0031564309370999996,5.070883e-5,0.017776089999999953,1.0311058412465408,108.64865361159802,1355.99503372337
